Temperature_C,Pressure_P,Message Number
26.31,97681.01,1244
26.31,97680.02,1245
26.31,97681.39,1246
26.31,97682.41,1247
26.31,97683.58,1248
26.31,97681.27,1249
26.31,97681.22,1250
26.31,97681.55,1251
26.31,97682.09,1252
26.31,97682.09,1253
26.31,97681.09,1254
26.31,97680.73,1255
26.31,97683.25,1256
26.31,97681.55,1257
26.31,97682.63,1258
26.31,97679.48,1259
26.31,97682.78,1260
26.31,97679.81,1261
26.31,97681.89,1262
26.31,97681.75,1263
26.31,97681.42,1264
26.31,97680.06,1265
26.31,97682.05,1266
26.3,97680.48,1267
26.3,97681.29,1268
26.3,97682.95,1269
26.3,97682.78,1270
26.3,97681.06,1271
26.3,97682.96,1272
26.31,97682.83,1273
26.31,97682.72,1274
26.3,97681.63,1275
26.31,97683.21,1276
26.31,97682.5,1277
26.31,97683.21,1278
26.31,97681.72,1279
26.31,97683.03,1280
26.31,97684.11,1281
26.31,97682.91,1282
26.31,97684.9,1283
26.31,97683.41,1284
26.31,97682.95,1285
26.31,97681.59,1286
26.31,97683.58,1287
26.31,97682.22,1288
26.31,97680.39,1289
26.31,97679.44,1290
26.31,97679.32,1291
26.32,97677.2,1292
26.32,97676.05,1293
26.32,97676.09,1294
26.32,97674.55,1295
26.32,97673.77,1296
26.32,97674.31,1297
26.32,97670.8,1298
26.32,97669.09,1299
26.32,97668.77,1300
26.32,97667.66,1301
26.31,97668.39,1302
26.31,97667.38,1303
26.31,97668.52,1304
26.31,97666.7,1305
26.31,97665.34,1306
26.31,97667.07,1307
26.31,97666.05,1308
26.31,97666.25,1309
26.31,97665.09,1310
26.31,97664.59,1311
26.31,97666.74,1312
26.31,97664.39,1313
26.31,97664.55,1314
26.31,97665.75,1315
26.31,97665.59,1316
26.31,97666.09,1317
26.31,97666.58,1318
26.31,97665.22,1319
26.31,97665.75,1320
26.31,97665.88,1321
26.31,97665.75,1322
26.31,97668.03,1323
26.31,97667.53,1324
26.31,97665.97,1325
26.31,97666.95,1326
26.31,97665.79,1327
26.31,97668.16,1328
26.3,97666.91,1329
26.31,97668.77,1330
26.3,97668.73,1331
26.3,97669.22,1332
26.31,97670.09,1333
26.31,97670.27,1334
26.31,97672.24,1335
26.31,97673.4,1336
26.3,97672.37,1337
26.3,97673.37,1338
26.3,97673.29,1339
26.3,97675.33,1340
26.3,97674.5,1341
26.3,97676.01,1342
26.3,97676,1343
26.3,97675.52,1344
26.3,97676.17,1345
26.31,97677.88,1346
26.31,97677.53,1347
26.3,97675.52,1348
26.3,97675.67,1349
26.3,97676.1,1350
26.31,97677.53,1351
26.31,97677.37,1352
26.3,97677.34,1353
26.31,97678.52,1354
26.3,97677.66,1355
26.3,97678.91,1356
26.3,97678.81,1357
26.3,97678.32,1358
26.3,97677.16,1359
26.3,97677.34,1360
26.3,97678.25,1361
26.3,97678.42,1362
26.3,97677.09,1363
26.3,97678.65,1364
26.28,97676.88,1365
26.28,97678.46,1366
26.28,97676.81,1367
26.29,97677.34,1368
26.3,97676.05,1369
26.3,97676.83,1370
26.3,97676.67,1371
26.3,97674.73,1372
26.3,97674.28,1373
26.3,97673.52,1374
26.3,97673.19,1375
26.3,97671.2,1376
26.3,97671.7,1377
26.31,97670.09,1378
26.3,97669.81,1379
26.3,97670.27,1380
26.3,97670.64,1381
26.3,97669.65,1382
26.3,97667,1383
26.3,97668.89,1384
26.3,97667.91,1385
26.3,97668.4,1386
26.3,97668.06,1387
26.3,97667.57,1388
26.3,97668.06,1389
26.3,97665.52,1390
26.3,97666.23,1391
26.3,97663.43,1392
26.3,97665.19,1393
26.3,97667.57,1394
26.3,97666.02,1395
26.3,97665.09,1396
26.3,97664.25,1397
26.3,97662.7,1398
26.3,97662.66,1399
26.3,97664.64,1400
26.29,97662.45,1401
26.3,97661.88,1402
26.3,97660.5,1403
26.3,97661.33,1404
26.3,97662.7,1405
26.29,97661.96,1406
26.3,97663.65,1407
26.3,97662.2,1408
26.29,97661.96,1409
26.3,97662,1410
26.3,97662.7,1411
26.3,97662.2,1412
26.3,97662.88,1413
26.3,97662.16,1414
26.3,97660.5,1415
26.3,97660.22,1416
26.3,97659.13,1417
26.3,97657.58,1418
26.29,97656.99,1419
26.3,97657.2,1420
26.29,97656.13,1421
26.3,97655.22,1422
26.3,97656.38,1423
26.3,97656.91,1424
26.3,97656.25,1425
26.3,97654.99,1426
26.3,97655.16,1427
26.3,97653.67,1428
26.3,97654.76,1429
26.3,97654.17,1430
26.3,97652.67,1431
26.3,97652.78,1432
26.3,97652.56,1433
26.3,97654.88,1434
26.3,97654.88,1435
26.3,97653.23,1436
26.29,97653.84,1437
26.3,97655.27,1438
26.3,97654.94,1439
26.3,97655.33,1440
26.3,97654.34,1441
26.3,97654.83,1442
26.31,97655.05,1443
26.3,97656.33,1444
26.3,97656.48,1445
26.3,97657.65,1446
26.3,97657.31,1447
26.31,97659.88,1448
26.31,97658.52,1449
26.3,97657.31,1450
26.31,97655.7,1451
26.31,97657.69,1452
26.31,97658.56,1453
26.31,97658.35,1454
26.31,97659.18,1455
26.31,97660.34,1456
26.31,97660.16,1457
26.31,97660.39,1458
26.31,97660,1459
26.31,97660.99,1460
26.31,97662.48,1461
26.31,97661.66,1462
26.31,97663.31,1463
26.3,97663.1,1464
26.3,97664.6,1465
26.31,97663.64,1466
26.31,97662.58,1467
26.31,97663.1,1468
26.32,97661.16,1469
26.32,97660.83,1470
26.32,97663.52,1471
26.32,97662.64,1472
26.32,97664.35,1473
26.32,97663.77,1474
26.32,97665.41,1475
26.32,97666.41,1476
26.33,97665.79,1477
26.33,97666.16,1478
26.33,97665.45,1479
26.33,97668.36,1480
26.33,97666.16,1481
26.33,97665.04,1482
26.33,97666.31,1483
26.33,97667.2,1484
26.33,97667.04,1485
26.33,97665.98,1486
26.33,97666.7,1487
26.33,97664.39,1488
26.34,97666.58,1489
26.33,97666.38,1490
26.34,97666.08,1491
26.33,97666.05,1492
26.34,97666.45,1493
26.33,97665.72,1494
26.34,97666.75,1495
26.34,97667.25,1496
26.34,97667.25,1497
26.34,97668.77,1498
26.33,97668.53,1499
26.34,97670.05,1500
26.34,97671.14,1501
26.34,97669.48,1502
26.34,97670.67,1503
26.34,97671.63,1504
26.34,97669.98,1505
26.34,97669.48,1506
26.34,97670.84,1507
26.35,97671.53,1508
26.34,97671.17,1509
26.34,97672.83,1510
26.34,97671.67,1511
26.35,97672.2,1512
26.34,97673.66,1513
26.34,97673.81,1514
26.35,97673.86,1515
26.34,97673.16,1516
26.34,97672.95,1517
26.34,97672.98,1518
26.34,97672.78,1519
26.34,97671.79,1520
26.34,97672.29,1521
26.34,97672,1522
26.34,97671.83,1523
26.34,97672.83,1524
26.35,97673.86,1525
26.34,97674.48,1526
26.34,97674.81,1527
26.35,97675.55,1528
26.35,97674.38,1529
26.35,97676.2,1530
26.35,97675.17,1531
26.35,97675.71,1532
26.35,97675.01,1533
26.35,97672.69,1534
26.35,97674.88,1535
26.35,97673.2,1536
26.34,97672.16,1537
26.34,97673.48,1538
26.35,97674.68,1539
26.35,97674.34,1540
26.35,97673.03,1541
26.35,97673.2,1542
26.35,97673.23,1543
26.35,97673.69,1544
26.35,97671.7,1545
26.35,97670.22,1546
26.35,97672.73,1547
26.35,97670.05,1548
26.35,97670.8,1549
26.35,97671.41,1550
26.35,97672.58,1551
26.35,97673.2,1552
26.35,97672.12,1553
26.35,97671.41,1554
26.35,97670.58,1555
26.35,97671.58,1556
26.35,97671.3,1557
26.35,97671.8,1558
26.35,97672.45,1559
26.35,97673.36,1560
26.35,97673.23,1561
26.35,97671.73,1562
26.35,97672.08,1563
26.35,97672.73,1564
26.35,97671.3,1565
26.35,97675.09,1566
26.35,97673.78,1567
26.35,97672.78,1568
26.35,97674.64,1569
26.35,97674.55,1570
26.35,97674.44,1571
26.35,97673.2,1572
26.34,97673.66,1573
26.35,97672.86,1574
26.34,97674.15,1575
26.34,97672.66,1576
26.35,97672.86,1577
26.35,97675.22,1578
26.35,97674.52,1579
26.35,97674.44,1580
26.35,97673.69,1581
26.35,97675.5,1582
26.35,97675.55,1583
26.35,97677.42,1584
26.35,97676.09,1585
26.35,97675.43,1586
26.35,97675.8,1587
26.35,97676.05,1588
26.35,97676.2,1589
26.35,97676.33,1590
26.35,97674.72,1591
26.35,97675.17,1592
26.35,97673.55,1593
26.35,97673.16,1594
26.35,97672.08,1595
26.35,97671.41,1596
26.35,97672.58,1597
26.35,97673.89,1598
26.35,97673.78,1599
26.35,97671.3,1600
26.35,97671.66,1601
26.35,97674.02,1602
26.35,97673.86,1603
26.34,97672.49,1604
26.34,97672.78,1605
26.34,97672.62,1606
26.34,97672.98,1607
26.34,97673.78,1608
26.34,97675.75,1609
26.34,97676.09,1610
26.34,97672.58,1611
26.34,97673.2,1612
26.34,97672.04,1613
26.34,97673.28,1614
26.34,97672.37,1615
26.34,97672.86,1616
26.33,97672,1617
26.34,97672.04,1618
26.33,97670.02,1619
26.33,97671.67,1620
26.33,97670.02,1621
26.33,97669.34,1622
26.33,97670.63,1623
26.33,97671.66,1624
26.33,97671.17,1625
26.33,97671.61,1626
26.33,97671.61,1627
26.33,97669.27,1628
26.33,97670.95,1629
26.33,97669.09,1630
26.32,97667.99,1631
26.32,97671.86,1632
26.32,97673.48,1633
26.32,97672.58,1634
26.32,97671.58,1635
26.32,97670.47,1636
26.31,97668.89,1637
26.31,97671.04,1638
26.32,97673.2,1639
26.32,97671.08,1640
26.32,97671.04,1641
26.33,97670.09,1642
26.32,97670.17,1643
26.32,97669.64,1644
26.32,97672.16,1645
26.32,97669.97,1646
26.32,97671.47,1647
26.32,97670.64,1648
26.32,97670.09,1649
26.31,97672.2,1650
26.31,97669.39,1651
26.32,97670.09,1652
26.31,97672.2,1653
26.31,97672,1654
26.31,97671.91,1655
26.31,97673.91,1656
26.31,97670.76,1657
26.31,97671.09,1658
26.3,97674.02,1659
26.3,97675.33,1660
26.3,97674.61,1661
26.3,97676.38,1662
26.3,97676.55,1663
26.3,97676.72,1664
26.29,97677.83,1665
26.29,97679.65,1666
26.29,97677.67,1667
26.29,97677.5,1668
26.29,97678.29,1669
26.29,97678.63,1670
26.29,97679.78,1671
26.29,97680.77,1672
26.28,97679.48,1673
26.28,97682.5,1674
26.28,97683.16,1675
26.28,97684.82,1676
26.28,97684.62,1677
26.28,97685.58,1678
26.28,97686.93,1679
26.28,97687.92,1680
26.28,97688.75,1681
26.28,97688.71,1682
26.28,97687.39,1683
26.27,97687.92,1684
26.27,97688.71,1685
26.27,97691.16,1686
26.26,97692.14,1687
26.27,97691.98,1688
26.26,97690.98,1689
26.27,97691.33,1690
26.26,97691.59,1691
26.26,97690.77,1692
26.26,97692.55,1693
26.26,97691.19,1694
26.26,97689.88,1695
26.26,97691.06,1696
26.25,97689.38,1697
26.25,97687.23,1698
26.25,97687.23,1699
26.25,97688.22,1700
26.25,97689.38,1701
26.25,97691.03,1702
26.24,97689.33,1703
26.24,97689.29,1704
26.25,97690.88,1705
26.24,97690.62,1706
26.23,97689.88,1707
26.23,97692.88,1708
26.23,97692.14,1709
26.23,97690.27,1710
26.23,97689.81,1711
26.23,97691.31,1712
26.23,97690.31,1713
26.23,97691.35,1714
26.23,97692.02,1715
26.23,97692.52,1716
26.23,97691.97,1717
26.23,97691.23,1718
26.23,97692.39,1719
26.23,97693.38,1720
26.22,97690.86,1721
26.22,97692.18,1722
26.21,97691.21,1723
26.21,97693.69,1724
26.21,97693.53,1725
26.2,97693.77,1726
26.19,97692.78,1727
26.19,97694.02,1728
26.2,97694.05,1729
26.2,97692.73,1730
26.2,97692.28,1731
26.2,97693.42,1732
26.2,97692.56,1733
26.19,97693.02,1734
26.19,97692.31,1735
26.2,97693.06,1736
26.19,97691.33,1737
26.19,97692.31,1738
26.19,97692.6,1739
26.19,97692.81,1740
26.19,97692.97,1741
26.19,97690.75,1742
26.19,97691.78,1743
26.19,97693.8,1744
26.19,97692.94,1745
26.19,97691.78,1746
26.19,97693.6,1747
26.19,97692.81,1748
26.19,97690.13,1749
26.19,97689.27,1750
26.19,97688.44,1751
26.18,97687.73,1752
26.19,97689.77,1753
26.19,97689.27,1754
26.19,97690.42,1755
26.19,97688.92,1756
26.18,97687.15,1757
26.18,97688.68,1758
26.18,97689.17,1759
26.18,97688.19,1760
26.18,97686.86,1761
26.18,97688.73,1762
26.18,97687.41,1763
26.19,97684.14,1764
26.19,97685.3,1765
26.18,97685.25,1766
26.18,97685.25,1767
26.19,97682.64,1768
26.18,97682.78,1769
26.19,97683.8,1770
26.19,97681.36,1771
26.19,97681.7,1772
26.19,97681.2,1773
26.18,97681.12,1774
26.18,97683.11,1775
26.18,97682.23,1776
26.18,97682.11,1777
26.19,97681.2,1778
26.19,97684.02,1779
26.19,97683.34,1780
26.19,97682.84,1781
26.19,97682.36,1782
26.19,97680.5,1783
26.19,97681.03,1784
26.19,97681.48,1785
26.19,97680.83,1786
26.19,97680.5,1787
26.19,97680.33,1788
26.19,97681.98,1789
26.19,97682.52,1790
26.19,97680.99,1791
26.18,97680.63,1792
26.19,97682.98,1793
26.19,97681.66,1794
26.19,97681.98,1795
26.19,97681.82,1796
26.18,97684.22,1797
26.18,97682.61,1798
26.18,97683.22,1799
26.18,97682.11,1800
26.18,97682.11,1801
26.18,97681.61,1802
26.18,97681.23,1803
26.18,97679.02,1804
26.18,97677.73,1805
26.18,97677.56,1806
26.18,97677.23,1807
26.18,97677.36,1808
26.17,97676.17,1809
26.17,97675.95,1810
26.17,97678.76,1811
26.17,97676.89,1812
26.16,97677.14,1813
26.16,97678.34,1814
26.17,97676.27,1815
26.17,97675.73,1816
26.17,97677.42,1817
26.17,97676.94,1818
26.17,97676.44,1819
26.17,97674.45,1820
26.17,97675.44,1821
26.17,97676,1822
26.17,97676.28,1823
26.17,97677.27,1824
26.17,97674.62,1825
26.17,97676.1,1826
26.17,97675.67,1827
26.17,97676.27,1828
26.17,97676.83,1829
26.17,97675.94,1830
26.17,97677.42,1831
26.17,97675.44,1832
26.17,97676.95,1833
26.17,97676.28,1834
26.17,97678.1,1835
26.17,97679.41,1836
26.17,97679.25,1837
26.17,97677.48,1838
26.18,97678.23,1839
26.18,97678.27,1840
26.18,97678.89,1841
26.18,97679.09,1842
26.18,97680.13,1843
26.19,97680.2,1844
26.18,97679.47,1845
26.18,97678.31,1846
26.18,97679.71,1847
26.18,97681.98,1848
26.17,97681.63,1849
26.17,97680.3,1850
26.17,97680.96,1851
26.18,97682.66,1852
26.17,97680.63,1853
26.18,97681.33,1854
26.18,97681.16,1855
26.17,97680.96,1856
26.18,97682.48,1857
26.18,97683.15,1858
26.18,97682.69,1859
26.18,97680.53,1860
26.18,97684.02,1861
26.18,97680.7,1862
26.18,97682.39,1863
26.18,97683.52,1864
26.18,97683.31,1865
26.17,97683.77,1866
26.17,97683.27,1867
26.17,97685.21,1868
26.17,97684.27,1869
26.18,97685.3,1870
26.18,97684.3,1871
26.18,97684.3,1872
26.18,97681.98,1873
26.18,97684.3,1874
26.18,97683.8,1875
26.18,97685.7,1876
26.18,97685.13,1877
26.18,97685.67,1878
26.18,97687.15,1879
26.18,97688.61,1880
26.18,97688.11,1881
26.18,97688.11,1882
26.18,97688.44,1883
26.17,97689.89,1884
26.17,97689.34,1885
26.17,97689.02,1886
26.17,97689.66,1887
26.17,97689.13,1888
26.16,97688.43,1889
26.16,97687.81,1890
26.16,97688.52,1891
26.16,97690.75,1892
26.16,97691.91,1893
26.17,97691.28,1894
26.16,97692.56,1895
26.17,97690.13,1896
26.17,97691.98,1897
26.17,97691.86,1898
26.17,97690.71,1899
26.17,97690.06,1900
26.17,97690.55,1901
26.17,97691.04,1902
26.17,97689.89,1903
26.18,97691.45,1904
26.18,97691.95,1905
26.18,97691.25,1906
26.18,97694.55,1907
26.18,97693.81,1908
26.18,97694.8,1909
26.18,97691.79,1910
26.18,97691.75,1911
26.18,97691.25,1912
26.18,97690.79,1913
26.18,97689.8,1914
26.18,97691.66,1915
26.18,97690.47,1916
26.18,97692.48,1917
26.18,97692.16,1918
26.18,97692.44,1919
26.18,97689.47,1920
26.19,97691.41,1921
26.18,97691.05,1922
26.18,97691.66,1923
26.19,97693.72,1924
26.19,97694.55,1925
26.19,97695.71,1926
26.18,97693.64,1927
26.18,97692.61,1928
26.17,97692.53,1929
26.17,97693.15,1930
26.17,97694.52,1931
26.18,97695.05,1932
26.18,97697.49,1933
26.18,97695.13,1934
26.18,97695.5,1935
26.18,97697.49,1936
26.18,97695.5,1937
26.19,97697.86,1938
26.18,97696.67,1939
26.19,97697.53,1940
26.19,97696.86,1941
26.19,97697.4,1942
26.18,97696.95,1943
26.18,97696.67,1944
26.18,97696.45,1945
26.18,97696.09,1946
26.18,97697.37,1947
26.18,97696.73,1948
26.18,97698.2,1949
26.18,97698.89,1950
26.18,97699.39,1951
26.18,97698.03,1952
26.18,97698.35,1953
26.18,97699.55,1954
26.18,97699.59,1955
26.18,97698.73,1956
26.18,97698.07,1957
26.18,97699.25,1958
26.18,97699.09,1959
26.18,97697.56,1960
26.18,97699.39,1961
26.18,97699.06,1962
26.18,97700.22,1963
26.18,97698.69,1964
26.18,97698.56,1965
26.18,97700.05,1966
26.18,97700.38,1967
26.18,97699.72,1968
26.18,97698.89,1969
26.18,97698.73,1970
26.18,97700.05,1971
26.18,97699.52,1972
26.18,97699.25,1973
26.18,97698.03,1974
26.18,97699.72,1975
26.18,97699.14,1976
26.18,97697.83,1977
26.19,97695.05,1978
26.19,97697.4,1979
26.19,97698.89,1980
26.19,97698.89,1981
26.19,97698.48,1982
26.2,97698.35,1983
26.19,97698.44,1984
26.19,97697.56,1985
26.19,97698.1,1986
26.19,97696.77,1987
26.19,97697.61,1988
26.19,97698.1,1989
26.19,97697.23,1990
26.19,97698.31,1991
26.19,97697.33,1992
26.19,97695.84,1993
26.19,97697.33,1994
26.19,97695.01,1995
26.19,97695.91,1996
26.19,97697.2,1997
26.19,97699.02,1998
26.18,97694.52,1999
26.19,97696.05,2000
26.19,97694.39,2001
26.19,97695.79,2002
26.19,97695.45,2003
26.19,97695.5,2004
26.19,97693.47,2005
26.19,97693.52,2006
26.19,97692.81,2007
26.19,97692.53,2008
26.2,97693.39,2009
26.2,97692.23,2010
26.2,97692.41,2011
26.2,97692.73,2012
26.2,97692.94,2013
26.2,97690.75,2014
26.2,97692.56,2015
26.2,97693.92,2016
26.19,97690.71,2017
26.2,97691.73,2018
26.19,97691.97,2019
26.2,97691.91,2020
26.19,97691.2,2021
26.19,97693.35,2022
26.2,97692.9,2023
26.2,97691.58,2024
26.2,97690.08,2025
26.2,97690.58,2026
26.2,97692.94,2027
26.2,97692.44,2028
26.2,97691.13,2029
26.2,97690.96,2030
26.2,97690.3,2031
26.2,97691.44,2032
26.2,97693.27,2033
26.2,97692.1,2034
26.2,97692.28,2035
26.2,97690.45,2036
26.2,97691.79,2037
26.2,97691.58,2038
26.2,97692.44,2039
26.2,97692.28,2040
26.2,97693.44,2041
26.2,97691.28,2042
26.2,97690.13,2043
26.2,97689.96,2044
26.2,97690.79,2045
26.2,97692.45,2046
26.2,97691.45,2047
26.2,97690.13,2048
26.2,97689.14,2049
26.2,97690.45,2050
26.2,97690.45,2051
26.2,97687.8,2052
26.2,97688.19,2053
26.2,97690.17,2054
26.21,97688.73,2055
26.2,97688.86,2056
26.21,97688.11,2057
26.21,97689.43,2058
26.21,97689.68,2059
26.21,97690.02,2060
26.21,97688.02,2061
26.22,97687.94,2062
26.22,97689.42,2063
26.22,97690.22,2064
26.22,97689.26,2065
26.22,97689.59,2066
26.22,97688.89,2067
26.22,97688.77,2068
26.22,97688.43,2069
26.22,97688.5,2070
26.22,97685.63,2071
26.22,97687.23,2072
26.21,97687.04,2073
26.21,97687.2,2074
26.21,97686.7,2075
26.21,97687.53,2076
26.21,97686.62,2077
26.21,97687.61,2078
26.21,97686.91,2079
26.21,97687.07,2080
26.21,97685.63,2081
26.21,97684.84,2082
26.21,97685.05,2083
26.21,97684.55,2084
26.21,97684.3,2085
26.22,97685.75,2086
26.21,97685.05,2087
26.22,97686.62,2088
26.22,97685.13,2089
26.22,97683.63,2090
26.22,97684.47,2091
26.21,97683.56,2092
26.22,97684.3,2093
26.22,97681.48,2094
26.22,97682.7,2095
26.22,97683.05,2096
26.23,97683.63,2097
26.23,97683.17,2098
26.23,97683.78,2099
26.22,97684.91,2100
26.23,97683.78,2101
26.23,97683.83,2102
26.23,97683.7,2103
26.23,97683.25,2104
26.24,97683.47,2105
26.24,97684.66,2106
26.24,97683.92,2107
26.24,97684.26,2108
26.24,97683.95,2109
26.24,97685.28,2110
26.24,97681.31,2111
26.24,97683.63,2112
26.24,97683,2113
26.24,97681.64,2114
26.24,97681.64,2115
26.24,97680.02,2116
26.24,97681.19,2117
26.24,97682.23,2118
26.24,97681.08,2119
26.25,97681.64,2120
26.25,97681.19,2121
26.25,97681.34,2122
26.25,97681.8,2123
26.25,97682.05,2124
26.25,97683.66,2125
26.25,97682.17,2126
26.25,97681.23,2127
26.26,97680.45,2128
26.26,97679.62,2129
26.26,97681.11,2130
26.26,97680.98,2131
26.26,97680.19,2132
26.26,97681.19,2133
26.26,97680.73,2134
26.26,97680.73,2135
26.26,97680.39,2136
26.27,97680.58,2137
26.27,97681.77,2138
26.27,97679.08,2139
26.27,97680.48,2140
26.27,97680.98,2141
26.27,97680.81,2142
26.27,97680.48,2143
26.27,97681.36,2144
26.27,97678.7,2145
26.27,97677.55,2146
26.27,97675.7,2147
26.27,97674.03,2148
26.28,97674.98,2149
26.28,97676.93,2150
26.28,97674.82,2151
26.28,97674.48,2152
26.28,97674.91,2153
26.29,97675.64,2154
26.29,97674.16,2155
26.3,97675.88,2156
26.29,97675.52,2157
26.3,97675.72,2158
26.3,97676.59,2159
26.3,97677.75,2160
26.3,97674.73,2161
26.3,97675.88,2162
26.29,97676.17,2163
26.3,97676.72,2164
26.3,97676.55,2165
26.3,97675.88,2166
26.3,97677.92,2167
26.3,97677.59,2168
26.3,97677.65,2169
26.31,97678.61,2170
26.31,97679.11,2171
26.31,97677.83,2172
26.31,97677.92,2173
26.31,97677.09,2174
26.31,97676.05,2175
26.31,97674.39,2176
26.3,97674.69,2177
26.31,97674.15,2178
26.31,97674.48,2179
26.31,97675.01,2180
26.31,97673.86,2181
26.31,97673.98,2182
26.31,97673.81,2183
26.31,97675.01,2184
26.32,97675.09,2185
26.32,97674.94,2186
26.32,97673.56,2187
26.32,97674.55,2188
26.32,97675.75,2189
26.32,97674.31,2190
26.32,97673.48,2191
26.32,97674.81,2192
26.32,97674.81,2193
26.32,97674.97,2194
26.32,97674.6,2195
26.32,97674.81,2196
26.32,97674.97,2197
26.32,97675.34,2198
26.32,97673.81,2199
26.33,97673.89,2200
26.32,97676,2201
26.32,97676.3,2202
26.33,97674.59,2203
26.33,97675.91,2204
26.32,97674.67,2205
26.32,97676.83,2206
26.32,97677.95,2207
26.32,97676.63,2208
26.32,97676.8,2209
26.32,97677.78,2210
26.32,97677.98,2211
26.32,97677.48,2212
26.32,97677.73,2213
26.32,97678.24,2214
26.32,97679.97,2215
26.32,97679.44,2216
26.32,97679.6,2217
26.32,97680.59,2218
26.32,97681.13,2219
26.32,97681.13,2220
26.32,97680.55,2221
26.32,97681.63,2222
26.32,97684.23,2223
26.32,97682.38,2224
26.32,97683.41,2225
26.32,97684.2,2226
26.32,97685.22,2227
26.32,97686.02,2228
26.32,97686.05,2229
26.32,97686.91,2230
26.32,97687.91,2231
26.33,97688.78,2232
26.32,97688.57,2233
26.32,97689.4,2234
26.32,97688.73,2235
26.32,97690.06,2236
26.32,97691.19,2237
26.32,97689.56,2238
26.32,97689.36,2239
26.32,97691.14,2240
26.32,97693.83,2241
26.32,97694.03,2242
26.33,97694.4,2243
26.32,97694.36,2244
26.32,97694.11,2245
26.32,97693.95,2246
26.32,97695.31,2247
26.32,97693.8,2248
26.32,97695.45,2249
26.32,97697.77,2250
26.32,97697.21,2251
26.32,97697.09,2252
26.32,97696.47,2253
26.32,97695.8,2254
26.32,97696.38,2255
26.32,97697.09,2256
26.32,97696.38,2257
26.32,97698.42,2258
26.32,97698.09,2259
26.32,97697.92,2260
26.32,97697.26,2261
26.32,97698.91,2262
26.31,97698.17,2263
26.32,97697.55,2264
26.31,97699.83,2265
26.31,97698.83,2266
26.31,97698.95,2267
26.31,97700.32,2268
26.31,97698.13,2269
26.31,97699.66,2270
26.31,97699.58,2271
26.31,97700.2,2272
26.31,97699.74,2273
26.31,97699.2,2274
26.3,97699.83,2275
26.31,97698.92,2276
26.31,97700.02,2277
26.31,97698.55,2278
26.31,97700.02,2279
26.31,97700.2,2280
26.3,97701.15,2281
26.3,97699.7,2282
26.3,97699.91,2283
26.3,97701.97,2284
26.3,97701.23,2285
26.3,97701.3,2286
26.3,97701.63,2287
26.3,97701.14,2288
26.3,97700.74,2289
26.3,97701.58,2290
26.3,97700.91,2291
26.3,97701.41,2292
26.29,97700.62,2293
26.29,97701.98,2294
26.29,97701.98,2295
26.29,97702.14,2296
26.29,97702.31,2297
26.29,97704.13,2298
26.29,97703.64,2299
26.29,97703.97,2300
26.29,97702.94,2301
26.29,97702.47,2302
26.29,97703.14,2303
26.29,97702.43,2304
26.29,97702.27,2305
26.3,97703.01,2306
26.29,97703.92,2307
26.29,97703.64,2308
26.29,97703.1,2309
26.29,97702.73,2310
26.28,97703.67,2311
26.28,97702.85,2312
26.28,97702.85,2313
26.28,97702.02,2314
26.28,97702.85,2315
26.28,97703.34,2316
26.28,97702.31,2317
26.28,97704.5,2318
26.28,97704.83,2319
26.28,97702.98,2320
26.28,97702.64,2321
26.28,97702.61,2322
26.28,97702.23,2323
26.27,97701.7,2324
26.28,97702.27,2325
26.28,97701.98,2326
26.28,97702.34,2327
26.28,97702.52,2328
26.28,97702.02,2329
26.28,97701.36,2330
26.28,97699.83,2331
26.28,97700.16,2332
